reviewerID,asin,overall,reviews,sentiment,year,month,day,helpful_rate,polarity,review_len,word_count
A31B0LYT2C92SN,B00EIMZG46,5.0,pedal great help stage fast accurate polytune easily find string tunefast accurate,Positive, 2014,03,11,0.0,0.44666666666666666,82,12
A3J2PKECNUGEHO,B00EPWAQS0,5.0,first off overdrive pedal mosfet circuit engineered sound like overdriven tube distortion pedal good lot tones available but fully cranked large amp par warm tone another ehx pedal big muff fuzz tone function kindof useless like keep switch turned effect little harsh dont let keep checking hot rod love mine keeperexcellent reproduction classic pedal,Positive, 2014,02,14,0.5,0.19949633699633695,351,54
A3USVXMH3QNRLG,B00EPWAQS0,5.0,thing amazing love sound produceswell made like tank real qualityexpect using without problems long long timewill,Positive, 2014,06,12,0.0,0.26666666666666666,113,16
A1LJXZC1RFW07C,B00EPWAQS0,3.0,tone subjective stars means ok need hot signal going sound good use boost front hot pickups distortion fuzzy but not fuzz almost like fuzzy static eq switch removes tone circuit causes pedal become really dark always tone circuit used vintage vibrolux reverb not go pedal go second pedal still trying figure use sounds good made well money not mad tried itmeh,Neutral, 2014,03,27,0.5,0.34624999999999995,359,61
ADH0O8UVJOT10,B00EPWAQS0,5.0,exh hot tubes compact pedal offers unique sound difficult review objective standpoint no knowledge experience original fullsized hot tubes pedal late frankly many reviews read online original reissue less flattering think part hatred comes fact analog pedal without actual tubes claims name device artwork casing sound like overdriven tube amplifier really though if think doesnt every overdrive pedal including venerable tubescreamer make claimwhen plugged hot tubes surprised but immediately intrigued actually ended purchasing excellent east river drive good but also sounding clone hot tubes anything but affordable od pedalthis pedal significant amount output unlike many overdrives considerable low end fact likely even adds bass sound tone circuit bypass switch not fully understand basically switch off no tone control advertise sound touchresponsive since pedal trends darker side things however actually left position worked tone settingsthe gain structure bizarre unique though actually starts make sense if think gain responds actual vintage tube amp setting around tone basically remains clean provided started clean signal setup strat fender super champ tubehybrid amp great clean setting however hot tubes completely transforms tone setting amp normally bright great upper end chime but hot tubes offered thick smokey tone mostly clean maybe bit muffled grit mixed itas start get past overdrive knob amount gain increases exponentially point pedal behaves like overdrive though gain almost fuzzlike people described type sound but ill really leave individual users decide if notthere aspects pedal could objectively critical first want make clear dark bassy pedal respect completely different exh soul food east river drive measure bass drop tone circuit helps open tone slight bit but could not believe type overdrive would stack might actually benefit brighter overdrive stacking if rig already dark muffled side may want stay away pedal said would definitely recommend one different hardtodescribe waysfor rating stars solid ehx construction compact accessible jack top like unique overdrive sound affordable price doesnt sound like overdrives certainly wont everybody but far like hearreissued vintage circuit somehow stands unique overdrive,Positive, 2014,02,5,1.0,0.1848777348777349,2260,327
A3UD50M7M72150,B00EPWAQS0,5.0,truly bestest bangest buckest ive tried dozens od pedals past hate term boutiques non boutiques finally stick ssbs mini od alwayson pedal cos thing supersonic bad ass since could cover needs clean boost edgeofbreakup clean sound distortion even messed broken speaker fuzz tonez guitar volume knob please note youll need treble bleed circuit thisokay back ehx im kinda tired messing around guitar volume knob mini bought hot tubes clean breakup sound could hit hard cranked mini od friend jesus approved point pedals great great range dirt also works awesome guitar vol knob well gain range literally like overdrive coming tube amps really fussy od pedals but one keeperps look price really overthink getting pedal get try see if like jeez best kept secret forget boutiques,Positive, 2013,10,20,0.75,0.13849206349206353,772,125
A2EZWZ8MBEDOLN,B00EQDITGO,5.0,thing incredibly cool double record time closest competitor tc ditto twenty bucks cheaper loop long minutes unlimited overdubbing pedal sold day big retailers likely due preorder obligations delayed release worth wait add layer layer sound build wall music really cool tool jamming performing composing operation simple press record press begins playback press third time dub top last layer if make mistake press hold will erase last dub tap twice stop play loop press hold stopped will erase whole thing switch soft switch no click responsive pressure single knob control volume loop nicely done digitech way cool,Positive, 2013,11,25,0.89,0.15281954887218044,614,96
A342XAA3YXGKT9,B00EQDITGO,5.0,time writing review little guys hard find keep selling quickly lucky enough get hands one early almost purchased nice ditto looper started looking small simple looper pedal ditto great considered if market tiny looper pedal nothing but loop well affordable price said digitech express xt little better work well but digitech features almost small foot print features digitech takes batteries power adapter cheaper ditto minutes looping memory daisy chained digitech loopers multitracking synch led lights know stereo inout none deal breakers alone but together currently bucks less digitech express xt clear winner imho if find one buywill put ditto looper business,Positive, 2013,12,1,1.0,0.06874999999999999,665,101
A24AQ24CD6865K,B00EQDITGO,4.0,sound quality great also first jamman add button footswitch wanted smaller footprint purchased dont expect run use gig without practice though band setting time spot hitting record stop playback slightly difficult big jamman looper but usable blows away ditto pedal another manufactureri one first horrible usesold iti happy use live piece band situation cover rhythm parts soloing harmonized double lead passages excellent quality lot great syncing features but not use find youtube video see potential best looper moneyjamman express xt,Positive, 2014,04,30,0.0,0.26242424242424245,538,80
AHQTXJQX2584I,B00EQDITGO,5.0,simple loop effects pedal makes awesome quality loops unlimited dubs jam hours thing awesomethis thing fun,Positive, 2014,01,8,0.33,0.43333333333333335,106,16
A3VIIH9ZNJ823H,B00EQDITGO,1.0,purchased pedal local music store practice possibly loops open mics roland flawless basic looper built but seconds record no undo hoped would least last one hour battery wouldnt need carry power adapter alongthe factory battery lasted hour second brand new fresh duracell battery lasted minutes started recording loop another fresh battery tested v multimeter unit started behaving erratically seconds recording suggesting faulty lights started coming off randomly recordundoall three together off undo three etc etcthe first time used jamman xt factory battery seemed working ok say basic looper suckedi used synching loops loopers timing everything know not poor technique main problem didnt matter hard tried even if manual fade always gap seconds end loop start makes unit uselessalso poorly conceived replace battery take screws exposing delicate printed circuit boardthe potential damage high also replacing screws needs done carefully avoid cross threading screws messing receiver nuts mounted directly onto circuit board save dollars digitech not foresight manufacture unit battery box would protected electronics possible read inevitable damagei owned quite digitech products years generally well thought well constructed but really dropped ball oneits going back store purchased itvery dissapointed digitech,Negative, 2014,01,7,0.25,0.049045454545454524,1317,188
A2W3CLAYZLDPTV,B00F2PKRJW,5.0,remember little sticky gummi hand things used get quarter machine grocery storesticky hands per unitthese kinda like but little thicker shaped blue rectangles approximately x stick part drum head dampen sound needed even work cymbals if youre looking quicker decaythe closer center pads use dramatic effect also cut get pieces if needed if drop end getting dirty stick anything wash sink dish soap air dry themive using years work amazinglyawesome stuff,Positive, 2013,09,30,1.0,-0.175,453,71
A2Y2U697SS98E1,B00F2PKRJW,1.0,really wanted like but theyre frickin lintcatching sticky frickin mess went wifes snare back holder new york minute never seen light day may thrown garbage save money use heavy stoneware coaster cork back quieten snare nowyuk,Negative, 2014,06,12,0.0,0.05162337662337663,225,36
A3FA334BIFOMRD,B00F2PKRJW,5.0,really work well but difficult struggle get separated stick together well hard separate without ripping individual pads found little easier putting fridge night slowly pulling apart also thought heating little perhaps adding drops water however chilling work well enough aside will greatly improve way set sounds ive pro drummer years used masking tape little cloth squares tapped down lots different things work best far easily moved around depending room sound want great stuff oh check drum dial add tuning skills help great drum doesnt sound good if isnt tuned rightgreat effect one little issue,Positive, 2014,05,22,0.0,0.14255050505050504,599,94
A3JUQ2E799OC5B,B00F2PKRJW,5.0,guitar player bought drum kit people jam place also bought lesson book drums point know writing review rookie drummeri research buying found if negative comments along lines tune drums properlythese arent well news flash im not freaking drummer expert drum technician years experience tune half decent torque tuner bought rhythm tech rt but several drums still overtones prolonged sustain not like tiny jam roomthis moongel simple apply crime moved around little get position way killed resonation wasnt liking whats not like love itcost wise amazon local gc but quick simplei liked much bought secondworks great killing unwanted overtones ringout,Positive, 2014,04,10,0.0,0.16305555555555556,647,99
AFS3FQR5JSDVJ,B00F2PKRJW,5.0,work better anything else ever used muffle drums get annoying overtones recording think product came outer space man could not make product great cheap works wellkeith moon,Positive, 2014,04,8,0.0,0.225,172,27
AZJPNK73JF3XP,B00FXKIG5I,4.0,seem problem getting low e strings but compact convenient useworks fine,Positive, 2014,06,28,0.0,0.20833333333333334,71,11
AEKID8YBJSV8K,B00FXKIG5I,3.0,love clipon tuners several but first one purchased bit pain not angle adjustment viewing easily move guitar neck see right makes inconvenienthard see angle,Neutral, 2014,02,18,0.0,0.29380952380952385,155,24
A3SDJ70H00OQCJ,B00FXKIG5I,5.0,added december yet fall off fiddle scroll star rating stands without asteriskadded november put star back ive got another one one banjos require teeny bit twisting neck either mine banjos see clearly but size convenient if want carry pocket theres no neck snapwhile may trouble staying affixed fiddles scroll seems firmly rooted banjos headstockoriginal november tuner display like rather named like snark super tight tunerive taken off star two find twist either neck instrument uncomfortably use maybe matter finding right place put ill keep music partner immediately adopted fiddle thinking could leave time clamped solidly scroll but comfortable read tuner hanging down playing eventually slipped off if werent kept wouldnt issue but thats advertising shows tuner usedclamped guitar headstock hanging down ill report back if doesnt happen even if issue small square shape makes easy slip pocket not use still think worth starshas ever bad snark tuner type display,Positive, 2013,11,4,0.86,-0.07827903091060984,967,149
A768OB1LNE356,B00FXKIG5I,2.0,larger ones sometimes neck snap thought might answer answer treat larger snarks nicer cause thing back guitar no adjustments simple doesnt cut move guitar crane neck see display im quite disappointed sits no use cheap though still money windowi use snarks everywhere except one,Negative, 2014,03,22,0.5,-0.05833333333333333,277,44
A27EWIL4YBWTA0,B00FXKIG5I,5.0,ive purchased many snark tuners young guitar students easiest use stable make tuning joythis new snark compact also fast stable easy read one problem angle viewing screen use bend neck far back guitar see need rethink designbut overall like ill still keep older snarks continue use one wellits snark,Positive, 2014,01,15,0.0,0.11363636363636365,299,49
A300S5QIIMBQNH,B00FXKIG5I,4.0,reason give instead stars ive noticed response little less original bulky snark must admit havent checked new battery original snark new battery made big difference but size something cannot beat original snark little ungainly tuner really fits beautifully strat boss stompbox tuner thinking freeing pedal board real estate using insteadoverall definite buytoo cool,Positive, 2014,02,22,0.0,0.17543290043290044,365,53
AYTKUTAP0VA53,B00FXKIG5I,5.0,thing tiny not breakable swivel head original snark tuner better original snark,Positive, 2014,02,9,0.0,0.3125,79,12
A3EZEP0FX5BC1P,B00GTSM8FW,5.0,works well nice ergonomics fits acoustic guitars easy use no adjustments required guitars but nice know options available capothis capo comes pick holder expandable adaddario ns micro clipon tunerthat attaches onto lower arm not use pick use tuners neither two features applicable needsthis capo moved one two highly used capos guitars one performance capo capo goes takamine new yorker planet waves goes everything else if anyone needs use capo loan mykyser caporecommendednice guitar capo works acoustic guitars,Positive, 2014,06,17,1.0,0.3882828282828283,513,77
ABKNRVFFLEA3M,B00GTSM8FW,5.0,original version capo works fine one however seems theu made slight modification increases value viewpoint yhey added channel capo onto slides bracket included bracket holds ns micro tuner considered anther capo came tuner certain applications however ingenious little bracket enables use tuner tandem not depending need simple modification but bordering genius capo itdelf id wuite capable spring attached capo micro adjustment screwspring helpful guitars go sharp capo employed highly recommendedupgrade,Positive, 2014,05,9,1.0,0.13867857142857143,505,70
A14JBDSWKPKTZA,B00GTSM8FW,5.0,playing guitar years care admit okay bought telecaster brand new back still love lot different guitars mostly electric acoustics electrics love extra light gauge strings us fly things pace lot difficult heavier gauge strings anyhow digress but reason light gauge strings subject tuning problems if big fat frets like found gibons espltds squeeze string fret light gauge strings easy squeeze way fret board xlarge jumbo frets quite distance making guitar go tune cure using heavier gauge strings makes possible determine quite easily top fret without full squeeze way fret board capos work lot tension strings lot capos create comfortable fit fully fretting strings without going sharp note zoneso since use lighter gauge strings even subject limitation hard time finding capo would sit comfortably top range fret board still squeeze string sufficiently not create buzz without making string sharp guess found several capos none make grade light gauge strings except one honest surprised workedokay put test used snark headstock tuner great little tuner if know secret using also peterson hd tuner bench model fodder another post one tenth one cent tuning accuracy okay back explanationwith snark tune open string line stays center without wavering off one side problem headstock tuner seen arent superbly accurate peterson headstock tuner sent back acting crazy anyhow secret using snark like best headstock tuners tried tune open string first fret string lets say fret will occasionally find string open position registers tune even though may little sharp little flat strum whole chord will get desire tune ears hear order get spot nothing beautiful perfectly tuned guitar nothing worse one well tuneso tuning open string tuning fretted string tune right open position if chance tiny bit sharp not enough register tuner fret string example fret naturally stretches string little bit making sharper will show snark note sharp balance open string fretted string really wonderfully tuned instrument dont even need hear audience not listening tune yet get right sweet spot love know wellso said fully understand daddario ns artist capo meow first tuner ever used kept guitar perfectly tune clamping neck adjustable like others but one sensitive light gauge strings wellyou often see artists trimming tuning putting capo not one even light gauge strings must admit surprised taking right wrapper going tuning procedure get guitar spot immediately job right wasnt even little bit sharpto super critical another tip using capo put closer fret rather middle two frets reason stretches string less tension resistance steeper angle right alongside fret rather farther way like middle two frets get tiny bit sharpness positioned two frets gauge stringssince two important factors comfortable use not getting way playing open chords keeping guitar tune best way use capo simply clamp strings right second fret example rather right third one right third one gives perfect tune also like right second one but keeps capo way way matter fact accustomed using capo position know finger chords sometimes make mistake fret one lower belong little practice not even looking guitar instantly corrects say quite simply say use capo farther away hand slide down right fret rather right fret itso capo job perfectly light easy clamp course if accurately handle will breeze anything thicker box set lightest setting perfect telecaster tried teles strats really neck different head stocks will work bothso guess cant recommend capo high enough since one works perfectly super light gauge strings problem sure remember guitar case switch using different guitar might get another one backupfinally found capo one look no,Positive, 2014,06,14,1.0,0.1880370247036913,3694,576
A1LH6RF4UN9VI6,B00GTSM8FW,3.0,completely agree planet waves daddario artist capo tries many things winds none perfectlythe microadjusting knob tweaking tensionpressure nice but ive wound mess repeatedly every guitarukulele standard tension spring might bit firm but least consistenti also thought id like curved cradle neck but winds pushing capo odd positions one guitars makes uncomfortable play tenor ukulele know know isnt designed ukuleles but no troubles kyser caposi dont understand clip tuner thing several clipon tuners clip directly headstock planet waves already would want purchase separate tuner used im using capo suppose if money burn useful additionand pick holder nice touch but use fingernails feature needless meas others noted better capos thereits ok but better,Neutral, 2014,05,14,1.0,0.09768518518518518,752,111
A20OBCQWBKCGZT,B00GTSM8FW,5.0,years used kyser capos handle always sticks issue planet waves ns smoother handle doesnt stick much ive no issues gripping off far easy put off holds strings down properly if youre looking buy capo id recommend kysersturdy easy handle capo,Positive, 2014,06,19,1.0,0.21587301587301586,239,40
A3AOPVQ7EZHTWA,B00GTSM8FW,2.0,tension screw adjustment remains best capo ive ever used ive tried many years but ned smoking decided trigger handle main support stem including pick clip tuner holder protude outward away fingerboard awkward apply remove quickly visually distracting player audience doesnt add mechanical benefit already excellent tension adjustmentthe possible justification come less obstruct fretting hand behind neck but even doesnt fly regardless capo tension position close fret practical unless youre avoiding playing first fret use lowthumb classical fret hand position youre always going feel part capo leading edge hand older planet waves triaction capo never felt problemotherwise construction ns artist capo superb surface arched probably radius works fine various strat fingerboards well flatter sglp style doesnt work well flat radius martin virtually classical if cranked tension possible rubber would flatten but wouldnt risk marring neck woodi tried pick tuner clips theyre functional but honest wouldnt use either distracting use tuners get initial tune guitar instruments depending arethe capo ive ever used protudes outward kyser notorious wrought iron fence design one good holding action ive never felt comfortable design older planet waves capo still available comes down preferenceto top off confusion picture front cardboard card ns artist comes mounted shows similar capo positioned way thats impossible capobizarre variant older planet waves triaction capo,Negative, 2014,04,24,0.0,0.20385304659498205,1467,211
A3M1PLEYNDEYO8,B00GTSM8FW,5.0,several capos but first adjustable tension several acoustic electrics different types curvatures neck picked couple selected one capos match play ns artist wasnt whole log tonal differences near nut compared capos but compared fret onthere slight noticeable differences granted readjust tension ns artist readjust necks character changes slightly get nearer body ensure enough not much tension thats adjustable readjusted tension tonal differences noticeable played softly less cranked down allnot bad caponice capo,Positive, 2014,04,29,0.0,-0.06965811965811965,515,72
A1SD1C8XK3Z3V1,B00GTSM8FW,2.0,fan planet waves ns capos but new one not well designed way sits guitar sort backwards find left hand hitting lever im open position frustrating pick holder handy place put ns tuner also handy think could better designed dont particularly care capo will likely not use much stuff ill stick ns planet waves capo old faithful kysercumbersome,Negative, 2014,06,2,1.0,0.11691919191919192,339,57
A306NASGVUDFKF,B00GTSM8FW,4.0,one nicer capos ive used certainly superior old school bandbased jobs yesteryear one nicest features clipped head not use quickly grab position release go heck could probably place midsong if inclined soalso clamps without bending stringsive used start les paul martin no complaints hardly ever use capo but if need one glad onelight fast accurate buzz free mostly,Positive, 2014,04,29,0.0,0.31574074074074077,364,58
A1YAR5PTXNRA7X,B00GTSM8FW,5.0,dunlop kyser nashville capos dont like direction dunlop faces seems awkward kyser spring poplar but think spring tension strong making harder take off think makes strings little sharp like nashville capo but spring tension inconsistent used softer maybe soft but lastone bought almost still nashfille ths planet waves ns artist capo similar kyser nashville capos but tension adjustable seems best combinations downside think nashville capo looks betterjust right,Positive, 2014,04,25,0.0,0.08961640211640211,462,68
A1YP96MT6W9FTB,B00GTSM8FW,3.0,planet waves daddario artist capo seems like classic case trying everything not quite getting right result capo microadjusting knob but consistent acoustic guitars seagull nonstandard width fretboards builtin pick holder useful but planet waves offers another less model also one fact planet waves capo much amenable different width necks one artist capo also adapter allows player attach one small clipon tuners directly capo assuming dont use capo constantly would want clip tuner capo instead guitars headstock check offerings planet waves better less onethere better,Neutral, 2014,04,27,1.0,0.12993197278911564,570,84
A1TSKKBNV38E8Y,B00GTSM8FW,5.0,like many modern capos unwieldy look dont like but get past topnotch capo good gets capos play several different stringed instruments guitar mandolin octave mandolin tenor banjo irish bouzouki like capo use ideally suited guitar but holds instruments particularly like theres nothing hanging bottom get way play right capo without left hand hitting anything underside necki really like fact adjustable feature comes really handy moving guitar tenor banjo mandolin also really like themeideal bronze guitar banjo mandolin capoas purpose capo several theyre inexpensive great product but definitely new guitar capo will replace meideal case great product solidly built bonus add micro tuner bottom itthe construction appears solid finish flat black bakedon paint appears might sort powdercoating well top bar capo covered hard black rubber spring seems strong great tension noted will accept daddario micro tuner bottom includes bracket mounting ita rocksolid product gets job done,Positive, 2014,04,23,0.0,0.2341510341510341,979,145
A356RFKNIG043B,B00GTSM8FW,5.0,always looking elusive perfect capo light yet strong dependably firmyou found itthis exemplary capo no surprise designed ned steinberger understands means strip guitar down basics made serious aluminum spring supersolid tighten feature means put guitar tighten well wont come off loosen no slippage also lets move capo behind fret even less way hand useful feature onehand capos cant offerits easy oninseconds design slim simple gets rubber wellbonded looks unlikely pull off years least unlike many cheap capos sits well sixstring though not flat enough classical but us use capos mainly acoustic maybe bit electric unless youre albert collins always used one would loved tightening aspect will cover basic capo needsits got little slot daddario brand tuner but use snark two go together well put capo activate tuner headstock tune away go perfectly tune seconds using capo if youve ever suffered onstage switching frets capo godsend combo capo also little pick slot will comfortably take mm pick fits picks perfectly waythis ns artist capo well worth bucks since got shubb kysers sat lonely cornerif havent ever experimented capos try really change way play guitar may help find sing better think best keys capo help find love playing bluegrass licks g capoed second fret instance extra zing crisper tone make play different licks almost like another instrument goes every fret pretty much sixth gets little crampedall best capo ive ever used especially quality pricethe perfect onehand capo six strings acoustic electric,Positive, 2014,05,5,1.0,0.22944444444444442,1523,239
AOMEH9W6LHC4S,B00GTSM8FW,4.0,confess particular image comes mind think capos image earnest folkie mastery c g but still struggling good player comfortable key but theres still occasional place capo thats need open strings chordi tested capo several guitars one exception worked well steelstring dreadnought archtop jazz box les paul worked nicely not much flat fretboard classical capo slight curve works well curved neck but flat neck theres little string buzz g strings capos grip good still needs fitted right behind fret means get little bit way passage work thats probably rare problem intended userall nice little capo goes off no fuss fits majority necksgood capo curved fingerboards,Positive, 2014,05,12,1.0,0.10582706766917294,661,104
A27H0T39U3FZB5,B00GTSM8FW,5.0,best capo three not unhappy others received oneproseasy use tension adjuster helps tune buzz also helps keep guitar tuneeasy put guitar although tension good enough press strings down dont buzz not tough keep fingers compressing string onto fretnice pick holder featurethe micro adjuster easy adjust turns smoothly kept place springconsnonethis capo getthe best capo house,Positive, 2014,06,3,1.0,0.4302469135802469,372,55
A2TBAUW2W7J538,B00GTSM8FW,4.0,capo pretty good like ability customize tension however unclear way capo put side facing floor facing ceiling either direction bit awkward put ontake off angle pincer difficult get right quickly kaiser still best imo but cant adjust tension overall good but not greatpretty good,Positive, 2014,05,25,1.0,0.2869047619047619,278,44
A2PD27UKAD3Q00,B00GTSM8FW,5.0,planet waves ns artist capo near perfect capo ive ever come across ive kyser capo gal many many years but capo one beat mile absolutely new fret buzz no matter guitars tried fret placed strummed string sound clear also easy open one hand keep open without stress hand release grip clamp placei believe folks planet waves developed best capo ever price aint bad eitherbest capo ever,Positive, 2014,05,3,1.0,0.2745920745920746,381,66
A14JBDSWKPKTZA,B00H02C9TG,5.0,notice name guitar input not confused amplitube irig achieves input output ipadios devices headphone jack headphone connections noisy reliable connection problems also depend built adda converters ipadios device apogee jam professional quality input device dedicated ad analogue digital converter but depends built hardware ipadios device playback hand ad da convertors input outputamplitube irig ik multimedia simple stereo headphone jack plug plugs ipad built hardware ipad something love something like watching movie cozying inch screen but audiophile quality need dedicated dedicated pre ad convertor apogee jam mind audio recording input but playback handled via headphone jack ipad course use monitoring mix save file digital format internally send playback device pristine digital audio quality eg saving wav file makes apogee jam usable device achieve high quality recordings nice priceso continuum amplitube irig headphone jack input output quality built ipad etc apogee jam digital quality conversion input playback handled headphone jack ipad apogee one hand roughly times price gives adda conversions audio output jack plus tracks recording either instrument andor balanced external microphone jack also comes built condenser mic pretty amazing also volt phantom power using favorite condenser mic get apogee duet quartet get connections plus important option midi connectivitygetting door apogees incredible sound quality incredible price,Positive, 2014,07,14,0.0,0.2705000000000001,1452,204
A1LH6RF4UN9VI6,B00H02C9TG,5.0,first ive using macs record music since cube yeah go look anyway know way around audio recording apple devicesand yeah thing looks kind cheesy flimsybut havent encountered anything plug play simple apogee jam since gefen introduced imic plug usb lightning cable plug instrument goalso not flimsy made plastic but thing bit heft survived tumble floor deskit pulls power machine no worries adapter introducing hum recordings also helps us using electric guitars dont extrawound humbuckersi tested apogee jam new macbook air iphone ipad mini garageband instantly knew going but protools need bit coachinga small device doesnt color input sound doesnt get way neededworks great better expected,Positive, 2014,07,7,0.0,0.1669421487603306,689,105
A1SD1C8XK3Z3V1,B00H02C9TG,5.0,apogee jam works great sounds great operation simple plug guitar plug mac ios device mine hooked macbook running garage band if latency cant hear works beautifully apogee known making good music products jam no exception able plug microphone line level well record vocals likewise worked well bass well able record whole song no time simple audio interface affordable dependableworks great no latency,Positive, 2014,06,30,0.5,0.45454545454545453,400,62
A356RFKNIG043B,B00H02C9TG,5.0,starsmy main concern adapters like sound quality ad often weak sometimes much latency useful multitracking apogee covers areas well little puppy ad quite smooth transfers signal near perfectly little not much bigger jack if bon scott knewbut small though may theres plenty signal processing power doesnt stand best outboard gear offers clean clear sound transfers guitar bass keys line mics goodsounding entire tunes laptop jam interface yet another step forward highquality home recordings like thought getting closer folks releasing things entirely sites not paying crapple huge chunk profits merely hosting file record companies file hosts increasingly anachronistic due tech like jam maybe soon enough well see artists keeping profits art imagine thatthis offers close studio quality but keep mind even solid state youve used good tube preamp know difference warmth make ran one mine ab made obvious old school studio gear still placespeaking crapple ads suggest istuff not true ran ultimate worked charm dont fooled typically proprietary ads cook co probably insist mention anybody but us offer no alternatives must stay well neednt works almost anything dont fooled ad copythe negative find little chintzy outer build making one wonder good internals long theyll hold stronger solid sleeve would nice especially price but sound good though may used portable purposes might want wrap transport little hand towel make sure shocks dont mess take care recording equipment will take care musicgood clear ad almost no latency works windoze,Positive, 2014,07,14,0.0,0.10946969696969698,1539,236
A2VH0UT5EQFB6P,B00H02C9TG,4.0,will work daughters ipod touch generation however garage band app ios ios will not update though cant use garage band others supposed work downloaded ampkit app works great ipod apogee jamhere list apps supposed work apogee jamampkitamplitube version greateramps cabsanytuneapple garagebandaudio deck professionalbias iprorecordereveryday looperfairlight samplerfantastocrats studiominigibsons lmhindenburg field recorderianalyzerimovieirecorder proishred livejamuploopymcdsp retro recordermultitrack dawnano studio pad samplingpocketamppocketgkreap dfxriot fxrock prodigy guitarscratchtonessonoma fourtracksonoma guitartonestudio devil guitar amptaylor eqvocalive version greatervoice memosxewton music studio pretty cool idea but cords nuisance electric guitar players like stand playing cords need managing keep way not pull connections surprised small jam isslightly bigger bic cigarette lighter using much convenient lugging amp around saves others ears nerves if hear acoustic playing guitar strings especially if beginner guitaristoverall pretty good simple operate make sure full charge device choice daughter also used record playing said easy doapogee jam guitar input ipad iphone mac,Positive, 2014,06,24,0.0,0.2630952380952381,1194,145
A1RPTVW5VEOSI,B00H02C9TG,5.0,ive recording imac ipod touch ipad iphone time using garage band interfacing imac easy using various usb devices im currently using usbequipped alesis preamp ios device interface bit difficult possible use usb preamps externally powered usb hub but starts getting complicated messy ive using simple devices like split headphonemicrophone jack two separate cords one headphone one guitar problem sort configuration easy overload microphone input recording quality done way not good apogee jam big improvement method number reasons first contains dedicated preamp ad delivers wide dynamic range excellent fidelity interface issues nonexistent plugged ipad iphone immediately recognized didnt problems either three supplied cablesthe jam significantly expensive simple interfaces but whole think worth simple use no detectable latency delivers excellent sound quality seem draw fair amount current battery life shortened significantly using iphone youll want plan frequent usual recharging sessions ipad isnt noticeable even issue think jam good value various ios devices capable making high quality recordings but quality input given cost new iphone ipad cost jam rather trivial comparisonexcellent sound low latency plug play,Positive, 2014,06,22,1.0,0.12537229437229436,1224,173
ABC68JUCPTVOE,B00HFRXACG,5.0,may new favorite bass stringslikes bright id call except dont seem harsh twangy tone id expect seem bright yet still soft clear lows sound present clear consistent flex couple days tuning seemed stable tone seems sharpen less played hard compared last strings daddario brand guys long history making excellent strings playability feel pretty supple effortless work price feel like paying stringstechnology new design roundwound string hexshaped coreoverall love especially pricedaddario hit hands,Positive, 2014,06,30,0.0,0.19116161616161623,496,72
A3VVKC910FN4EK,B00HFRXACG,5.0,perfect fit basses two ibanez two essex basses recommend light top medium bottom string gauge play fingerstyle feel great corrosion resistant packaging since corrosion kills strings longer keep bay better made usa use recycled packaging cannot attest lifespan but package says long life will concede pointjust size,Positive, 2014,06,2,1.0,0.5071428571428571,314,47
A20OBCQWBKCGZT,B00HFRXACG,5.0,im mainly guitarist but play bass time time old fender american strings bright good way clear smooth sound love tone get bluesy punch isnt rough right im huge fan daddario using strings least years never disappoint give try if youre looking new stringsdaddario great punch bright tone,Positive, 2014,07,7,0.0,0.2846320346320346,284,47
A3AOPVQ7EZHTWA,B00HFRXACG,4.0,put set squire jazz bass threaded bridge rollers if dont like loading tuners trim inches off leads theyre inches no cloth covering like fenders usually play medium gauge flatwounds bass flexsteels overall less tension let truss rod half turn eliminate buzzing yeah ironic set designed slappinggave good stretch theyre holding pitch well find windings flexsteels comfortable rotosounds least comparing newtonew helps playing horizontally lot position shiftingoverall im jazz classic prog slapping theres plenty piano lowend sproing squire lake ray bennett fans will feel right home fingers pick set brightsounding fact roll considerable amount offthe label says light topmedium bottom found gauge balance low ea high dg little pronounced id like but not outright uncomfortablecomfortable alternative rotosounds,Positive, 2014,06,23,1.0,0.06126750700280111,809,116
A2VRAT69JDAD3W,B00HFRXACG,5.0,ive using addario strings years great satisfaction flex steels excellent bass tones response resonance superior ear cant go wrong guysd addario best,Positive, 2014,06,19,1.0,0.4749999999999999,148,22
A356RFKNIG043B,B00HFRXACG,5.0,play guitar bass but gitpicker envies fulltime bassists almost never break strings bass strings hold tone far longer guitar strings price also come down spend well hundred bucks year strings always fresh tone rich harmonics dont know good youve got dads good allround strings though make lot noise flatwounds even normal nickel wound theyre not sloppy fingersvery nice funky players want definition edge flexsteels ring nicely like bottom e tad thicker usual light sets pretty bright extra oomph nice im big believer amp fix string issues much easily bass guitar merely dialing little treble even rolling off volume bit bass will take care but if youre popping slapping come loud clear really like feel low e thumb pop thesei play pbass index middle thumb punch nicely scale length pickups also like get plenty loud full definition plenty top end but not brittle trace elliot highdef amp would unforgiving but exact players bet marcus would kill themi think perfect funk excellent almost rock styles obviously flats better jazz but make good allaround string less clams theyre great dealyou lucky basstards,Positive, 2014,06,13,1.0,0.25260840108401084,1106,179
A3KZEGBTPH6MMF,B00HFRXACG,5.0,great set bass strings right features perfect balance brightpunch warmth right deep tones great feel playability stable tuning design hexagonal core shape durable easy stringmy father uses telecaster acoustic guitars originally prompted choose fender jazz bass say reputation carries phenomenal stringstremendous strings,Positive, 2014,07,5,0.0,0.379978354978355,320,42
